"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell3;E35ZZ90y;fhhfswe8bvg0btw8;"PEETS COFFEE DOMINGO MEDIUM ROAST 10 PODS";lJbZ1RJ7;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;47;4;0;0;0;0;13:39:41;45;Desktop;"2022-04-30 13:38:56";"x,y,width,height: 338,345,15.244123224432,9.93258203125";NULL;Completed;F3;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;E35ZZ90y;fhhfswe8bvg0btw8;"DONUT SHOP DECAF 32 PODS";vrGOoorD;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;47;5;0;0;0;0;13:39:41;45;Desktop;"2022-04-30 13:38:56";"x,y,width,height: 677,212,19.546471590909,19.705817826705";NULL;Completed;C13;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;E35aZba3;r35wb940w4fgn4b3;"GEVALIA SIGNATURE BLEND 36 PODS";ey3VvWJ2;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;21.99;21.9900;3;2022044_vs_cell3;1;0;4;0;0;1;0;14:29:15;53;Desktop;"2022-05-02 14:28:22";"x,y,width,height: 96,450,19.546471590909,19.599587002841";167;Completed;G1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;E35aZba3;r35wb940w4fgn4b3;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";xBlWMErL;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;0;3;0;0;1;0;14:29:15;53;Desktop;"2022-05-02 14:28:22";"x,y,width,height: 357,212,19.599587002841,19.652702414773";75;Completed;C5;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;E35aZba3;r35wb940w4fgn4b3;"GREEN MOUNTAIN BREAKFAST BLEND DECAF 12 PODS";lJbZN5J7;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;0;3;0;0;0;0;14:29:15;53;Desktop;"2022-05-02 14:28:22";"x,y,width,height: 514,168,15.137892400568,9.93258203125";NULL;Completed;B7;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;E35aZba3;r35wb940w4fgn4b3;"NEWMANS OWN ORGANIC SPECIAL K CUP 32 PODS";nrV9Mmy4;;;;Coffee;"NEWMANS OWN ORGANIC";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;0;5;0;0;1;0;14:29:15;53;Desktop;"2022-05-02 14:28:22";"x,y,width,height: 461,94,19.918279474432,20.077625710227";53;Completed;A8;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;E35vXRay;pb6vyzxt16nawp78;"MC CAFE CINAMON MOCHA 12 PODS";NJLXzzJR;;;;Coffee;"MC CAFE";;Specialty;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;23;4;0;0;1;0;06:55:58;14;Desktop;"2022-04-30 06:55:44";"x,y,width,height: 810,267,15.031661576705,9.8263512073864";18;Completed;D19;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;E35vXRay;pb6vyzxt16nawp78;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";wJZq28BY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;23;4;0;0;1;0;06:55:58;14;Desktop;"2022-04-30 06:55:44";"x,y,width,height: 606,212,19.493356178977,19.705817826705";14;Completed;C11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyE2WvYk;3nyj69avypx37yxr;"STARBUCKS SUNRISE BLEND 10 PODS";eyOXvarX;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;44;3;0;0;1;0;20:53:50;33;Desktop;"2022-05-05 20:53:17";"x,y,width,height: 233,207,15.031661576705,9.7732357954545";42;Completed;D4;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyE2WvYk;3nyj69avypx37yxr;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";RBwoO8Be;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell3;1;44;2;0;0;1;0;20:53:50;33;Desktop;"2022-05-05 20:53:17";"x,y,width,height: 668,390,19.387125355114,19.493356178977";33;Completed;F14;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyE2gLKk;8z27r6g4zuxs9bc5;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";wJZq28BY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;14;2;0;0;1;0;10:21:20;13;Desktop;"2022-05-02 10:21:07";"x,y,width,height: 606,212,19.493356178977,19.705817826705";13;Completed;C11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyE8OE3d;jxu7uxyjzp302v4v;"EIGHT OCLOCK THE ORIGINAL MEDIUM ROAST COFFEE 32 PODS";nrV92Xy4;;;;Coffee;"EIGHT OCLOCK ";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;41;2;0;0;1;0;14:34:24;33;Desktop;"2022-05-02 14:33:51";"x,y,width,height: 881,450,19.812048650568,19.599587002841";40;Completed;G17;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyE8OE3d;jxu7uxyjzp302v4v;"DONUT SHOP MOCHA LATTE 10 PODS";qB4EXEJK;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;41;2;0;0;1;0;14:34:24;33;Desktop;"2022-05-02 14:33:51";"x,y,width,height: 608,346,14.819199928977,9.6670049715909";33;Completed;E16;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEABXxy;w3eqzdg6ts74prb2;"STARBUCKS VERONA CAFFE 32 PODS";vrGO0xrD;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell3;1;29;3;0;0;1;0;14:33:36;28;Desktop;"2022-05-02 14:33:08";"x,y,width,height: 96,331,19.652702414773,19.758933238636";28;Completed;E1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAGl1y;m1t0yd1t9rhf3x4q;"MAXWELL HOUSE THE ORIGINAL ROAST 32 PODS";orE3LjJY;;;;Coffee;"MAXWELL HOUSE ";;Non-target;;pack;1;1;21.99;21.9900;5;2022044_vs_cell3;1;78;2;0;0;1;0;14:09:51;40;Desktop;"2022-05-02 14:09:11";"x,y,width,height: 879,390,19.28089453125,19.493356178977";77;Completed;F23;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAGl1y;m1t0yd1t9rhf3x4q;"STARBUCKS FRENCH ROAST 10 PODS";QJvZjNJ6;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;4;2022044_vs_cell3;1;78;2;0;0;1;0;14:09:51;40;Desktop;"2022-05-02 14:09:11";"x,y,width,height: 174,286,15.084776988636,9.7732357954545";63;Completed;D2;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAGl1y;m1t0yd1t9rhf3x4q;"GREEN MOUNTAIN ICED ALMOND VANILLA 12 PODS";RBwovDBe;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;78;2;0;0;1;0;14:09:51;40;Desktop;"2022-05-02 14:09:11";"x,y,width,height: 302,168,15.031661576705,9.7732357954545";59;Completed;E10;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAGl1y;m1t0yd1t9rhf3x4q;"DONUT SHOP DARK 32 PODS";QJvZ0NJ6;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;78;3;0;0;1;0;14:09:51;40;Desktop;"2022-05-02 14:09:11";"x,y,width,height: 612,154,19.971394886364,19.334009943182";53;Completed;B11;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAGl1y;m1t0yd1t9rhf3x4q;"COMMUNITY COFFEE MEDIUM BREAKFAST BLEND 12 PODS";eyOXbarX;;;;Coffee;"COMMUNITY COFFEE";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;78;2;0;0;1;0;14:09:51;40;Desktop;"2022-05-02 14:09:11";"x,y,width,height: 712,90,14.712969105114,9.8794666193182";40;Completed;A13;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAg4ny;qn5z7483g4a453p5;"EIGHT OCLOCK THE ORIGINAL MEDIUM ROAST COFFEE 32 PODS";nrV92Xy4;;;;Coffee;"EIGHT OCLOCK ";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell3;1;95;2;0;0;1;0;16:16:44;73;Desktop;"2022-05-06 16:15:31";"x,y,width,height: 881,450,19.812048650568,19.599587002841";92;Completed;G17;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAg4ny;qn5z7483g4a453p5;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";wJZq28BY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;95;3;0;0;1;0;16:16:44;73;Desktop;"2022-05-06 16:15:31";"x,y,width,height: 606,212,19.493356178977,19.705817826705";73;Completed;C11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEAg4ny;qn5z7483g4a453p5;"DUNKIN DONUTS COLOMBIAN 10 PODS";xBlW3MrL;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;95;3;0;0;0;0;16:16:44;73;Desktop;"2022-05-06 16:15:31";"x,y,width,height: 802,345,15.350354048295,9.93258203125";NULL;Completed;F20;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"KROGER HAZELNUT CAPPUCCINO 12 PODS";WreknbJN;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell3;2;0;3;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 867,346,15.031661576705,9.7732357954545";NULL;Completed;E23;3;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"KROGER MEDIUM DARK ROAST 12 PODS";ABgwM2B9;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell3;2;0;1;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 967,168,15.137892400568,9.93258203125";NULL;Completed;B16;5;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";xBlWMErL;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;2;0;3;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 357,212,19.599587002841,19.652702414773";NULL;Completed;C5;2;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"DONUT SHOP WHITE CHOCOLATE RASPBERRY 12 PODS";aB64wKyk;;;;Coffee;"DONUT SHOP";;BOI;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;0;2;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 263,226,15.031661576705,9.7732357954545";NULL;Completed;E15;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"PEETS COFFEE DOMINGO MEDIUM ROAST 10 PODS";VBPXQGBo;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;2;0;2;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 338,326,15.244123224432,9.93258203125";NULL;Completed;F3;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"GEVALIA CAPPUCCINO 12 PODS";PJjDz7rx;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;0;3;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 276,445,15.244123224432,9.93258203125";NULL;Completed;G5;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"CINNABON CLASSIC CINNAMON ROLL 12 PODS";AyqQ2byo;;;;Coffee;"CINNABON ";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;2;0;3;0;0;1;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 446,445,15.509700284091,10.038812855114";1712;Completed;G10;2;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"KRISPY KREME ORIGINAL GLAZED DOUGHNUT MEDIUM ROAST 12 PODS";0Jzodxy3;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;2;1;8.99;8.9900;2;2022044_vs_cell3;2;0;6;0;0;1;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 522,384,15.403469460227,10.091928267045";1703;Completed;F10;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"DONUT SHOP SUNDAE FUNDAE LATTE 10 PODS";ey3VnvJ2;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;0;3;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 735,326,15.244123224432,9.8263512073864";NULL;Completed;E20;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"DONUT SHOP CHOCOLATE BLUEBERRY 12 PODS";qJXdOeJL;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;0;2;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 745,266,15.137892400568,9.93258203125";NULL;Completed;D17;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"DONUT SHOP NUTTY CARAMEL 12 PODS";gB25pwr5;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;0;3;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 713,286,15.297238636364,9.7732357954545";NULL;Completed;D16;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"DONUT SHOP WHITE CHOCOLATE VANILLA 12 PODS";ABgwE8B9;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;0;4;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 682,266,15.031661576705,9.8794666193182";NULL;Completed;D15;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"DONUT SHOP COCONUT MOCHA 12 PODS";GBQK4Dyo;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;2;0;5;0;0;1;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 650,266,15.031661576705,9.8794666193182";1653;Completed;D14;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"GREEN MOUNTAIN FRENCH VANILLA 32 PODS";dy1zMNrD;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;2;0;3;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 579,271,19.493356178977,19.652702414773";NULL;Completed;D12;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"GREEN MOUNTAIN COLOMBIA SELECT 32 PODS";4radLgyk;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;2;0;3;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 532,212,20.396318181818,19.652702414773";NULL;Completed;;;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEDpE3d;ek4rjudqjq0r8xs9;"GREEN MOUNTAIN FRENCH VANILLA 12 PODS";0JzoGxy3;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;0;2;0;0;0;0;15:46:47;1653;Desktop;"2022-05-06 15:19:14";"x,y,width,height: 618,267,15.615931107955,9.8263512073864";NULL;Completed;D13;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEKeqBJ;wruc3b190wjr1fvt;"GEVALIA SIGNATURE BLEND 36 PODS";ey3VvWJ2;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;21.99;21.9900;4;2022044_vs_cell3;1;28;2;0;0;1;0;07:09:02;11;Desktop;"2022-05-02 07:08:51";"x,y,width,height: 96,450,19.546471590909,19.599587002841";26;Completed;G1;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEKeqBJ;wruc3b190wjr1fvt;"MC CAFE PREMIUM ROAST 12 PODS";vBAO41y6;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;28;2;0;0;1;0;07:09:02;11;Desktop;"2022-05-02 07:08:51";"x,y,width,height: 785,206,15.562815696023,10.145043678977";21;Completed;C16;3;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEKeqBJ;wruc3b190wjr1fvt;"DUNKIN TURTLE LOVE 10 PODS";qJXd20JL;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;28;2;0;0;1;0;07:09:02;11;Desktop;"2022-05-02 07:08:51";"x,y,width,height: 741,404,15.77527734375,9.93258203125";16;Completed;;;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEKeqBJ;wruc3b190wjr1fvt;"GREEN MOUNTAIN COLOMBIA SELECT 12 PODS";WrekMZJN;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;28;2;0;0;1;0;07:09:02;11;Desktop;"2022-05-02 07:08:51";"x,y,width,height: 571,206,16.253316051136,10.145043678977";11;Completed;C9;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyELYAB3;gxq068n3n2vvmeyn;"STARBUCKS HAZELNUT 10 PODS";VJYa8QJ5;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;5;2022044_vs_cell3;1;158;2;0;0;1;0;16:48:55;85;Desktop;"2022-05-02 16:47:30";"x,y,width,height: 228,385,15.1910078125,9.8263512073864";155;Completed;E6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyELYAB3;gxq068n3n2vvmeyn;"STARBUCKS COFFEE VANILLA 10 PODS";aB64OAyk;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;4;2022044_vs_cell3;1;158;2;0;0;2;0;16:48:55;85;Desktop;"2022-05-02 16:47:30";"x,y,width,height: 194,385,15.137892400568,9.93258203125";140;Completed;B4;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyELYAB3;gxq068n3n2vvmeyn;"DONUT SHOP CARAMEL LATE 10 PODS";PJjDL4rx;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;158;2;0;0;1;0;16:48:55;85;Desktop;"2022-05-02 16:47:30";"x,y,width,height: 671,326,14.659853693182,9.7201203835227";111;Completed;;;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyELYAB3;gxq068n3n2vvmeyn;"DONUT SHOP VANILLA LATTE 10 PODS";Xr82LXJ5;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;158;3;0;0;1;0;16:48:55;85;Desktop;"2022-05-02 16:47:30";"x,y,width,height: 640,326,14.819199928977,9.7201203835227";102;Completed;E17;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyELYAB3;gxq068n3n2vvmeyn;"DONUT SHOP NUTTY CARAMEL 12 PODS";Xr82qXJ5;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;158;4;0;0;1;0;16:48:55;85;Desktop;"2022-05-02 16:47:30";"x,y,width,height: 713,266,15.297238636364,9.8263512073864";85;Completed;D16;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyELYAB3;gxq068n3n2vvmeyn;"DONUT SHOP DECAF 32 PODS";vrGOoorD;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;158;5;0;0;0;0;16:48:55;85;Desktop;"2022-05-02 16:47:30";"x,y,width,height: 677,212,19.546471590909,19.705817826705";NULL;Completed;C13;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEPDq3d;hk2twh0c1y47tc3j;"DONUT SHOP CARAMEL LATE 10 PODS";nBRLmjyp;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;14;2;0;0;1;0;14:34:38;13;Desktop;"2022-05-02 14:34:25";"x,y,width,height: 671,346,14.659853693182,9.6670049715909";13;Completed;;;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEV4DEk;0bk7ed80tn0fyhku;"VITACUP INFUSED COFFEE BEAUTY 10 PODS";0Jzoq4y3;;;;Coffee;VITACUP;;Non-target;;pack;1;1;10.99;10.9900;2;2022044_vs_cell3;2;199;2;0;0;1;0;14:45:14;173;Desktop;"2022-05-02 14:42:21";"x,y,width,height: 425,110,15.297238636364,9.8794666193182";209;Closed;A7;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEV4DEk;0bk7ed80tn0fyhku;"TULLYS COFFEE ITALIAN RST KCUP 12 PODS";Xr82WmJ5;;;;Coffee;"TULLYS COFFEE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;2;199;3;0;0;0;0;14:45:14;173;Desktop;"2022-05-02 14:42:21";"x,y,width,height: 611,89,15.615931107955,10.198159090909";NULL;Closed;A11;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEV4DEk;0bk7ed80tn0fyhku;"VITACUP INFUSED COFFEE SLIM 10 PODS";VBDO09re;;;;Coffee;VITACUP;;Non-target;;pack;1;NULL;10.99;NULL;NULL;2022044_vs_cell3;2;199;7;0;0;0;0;14:45:14;173;Desktop;"2022-05-02 14:42:21";"x,y,width,height: 358,90,15.722161931818,9.8794666193182";NULL;Closed;A5;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEV4DEk;0bk7ed80tn0fyhku;"MC CAFE BREAKFAST BLEND LIGHT ROAST 12 PODS";2J5QvLJx;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;2;199;3;0;0;1;0;14:45:14;173;Desktop;"2022-05-02 14:42:21";"x,y,width,height: 756,168,14.978546164773,9.93258203125";173;Closed;B13;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEdbMx3;xdageps1dn2hemun;"COMMUNITY COFFEE MEDIUM BREAKFAST BLEND 12 PODS";zJoVNYBM;;;;Coffee;"COMMUNITY COFFEE";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;149;2;0;0;1;0;22:49:49;40;Desktop;"2022-05-05 22:49:09";"x,y,width,height: 712,110,14.712969105114,9.8794666193182";119;Completed;A13;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEdbMx3;xdageps1dn2hemun;"SEATTLES BEST COFFEE BREAKFAST BLEND 10 PODS";mrmzEdBG;;;;Coffee;"SEATTLES BEST ";;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;149;2;0;0;1;0;22:49:49;40;Desktop;"2022-05-05 22:49:09";"x,y,width,height: 343,465,16.253316051136,10.038812855114";77;Completed;G7;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEdbMx3;xdageps1dn2hemun;"KROGER KEURIG PREMIUM BLEND MEDIUM ROAST 48 PODS";nJMkMDrl;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;14.99;NULL;NULL;2022044_vs_cell3;1;149;3;0;0;0;0;22:49:49;40;Desktop;"2022-05-05 22:49:09";"x,y,width,height: 876,94,20.290087357955,20.44943359375";NULL;Completed;A18;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;GyEdbMx3;xdageps1dn2hemun;"DONUT SHOP NUTTY CARAMEL 12 PODS";Xr82qXJ5;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;149;4;0;0;1;0;22:49:49;40;Desktop;"2022-05-05 22:49:09";"x,y,width,height: 713,266,15.297238636364,9.8263512073864";40;Completed;D16;1;;;;2;;;;0;2022044_vs_cell3;NULL
